country,ISO3,year,broadband,telephone,cellular,internet,credit,education,ict,tech,patent_residents,patent_nonresidents,researchers,RD,gdppc,urban,articles,business,fdi_outflow,fdi_inflow,gdp,gdp_growth,Innovation_index,latitude,longitude
Poland,POL,2022,9154543,5277054,52589287,86.94113568,39.64904361,73.97937775,..,10.7656427,..,..,..,..,17178.66834,60.134,..,2.157185091,1.63070426,5.349661025,6.33E+11,5.637566766,0.138960835,52.229676,21.012229
Poland,POL,2023,..,..,..,..,34.76229841,..,..,..,..,..,..,..,17269.99417,60.218,..,..,..,..,6.34E+11,0.160586011,0.111537921,52.229676,21.012229
Portugal,PRT,2009,1911827,4328295,11795080,48.27,159.8613019,..,4.41237425,4.794439657,571,46,3762.946777,1.580010056,19343.28005,59.964,9439.35,4.04631167,1.485861752,2.283026235,2.04E+11,-3.12207942,0.047103676,38.722252,-9.139337
Portugal,PRT,2010,2126689,4486211,12210377,53.3,155.6048037,..,4.005694438,4.073103425,499,46,3918.487061,1.535290003,19670.36107,60.567,10470.81,4.069865573,-1.401632515,3.765823545,2.08E+11,1.737625476,0.043782166,38.722252,-9.139337
Portugal,PRT,2011,2243036,4542561,12334595,55.24999688,156.2589342,..,3.906044535,4.123860258,571,75,4164.080078,1.457409978,19365.18165,61.167,11783.01,4.571822375,6.430504431,4.006673227,2.04E+11,-1.696164781,0.054764115,38.722252,-9.139337
Portugal,PRT,2012,2390778,4558075,11917565,60.33999749,152.9493626,..,3.438730306,4.49289097,621,26,4028.401367,1.378610015,18654.95753,61.763,12791.52,4.01292658,2.103034249,9.895456434,1.96E+11,-4.057293608,0.058023448,38.722252,-9.139337
Portugal,PRT,2013,2563356,4529794,11990993,62.0956,143.0874264,..,2.717533996,4.700111964,647,22,3603.154297,1.324679971,18584.55405,62.352,13616.2,4.672949607,3.132045391,6.953562866,1.94E+11,-0.922644675,0.063226502,38.722252,-9.139337
Portugal,PRT,2014,2857776,4588563,11895627,64.59,129.7507951,..,2.291638479,4.880638185,722,18,3656.645996,1.289919972,18833.05183,62.936,14118.17,4.683437273,1.490407598,5.239541431,1.96E+11,0.792190302,0.071421751,38.722252,-9.139337
Portugal,PRT,2015,3142188,4682997,11714693,68.63286148,119.8344524,61.85820007,2.4504419,5.079882798,925,20,3724.797119,1.243299961,19250.10654,63.514,14418.37,5.05128565,-0.559976169,0.636936823,1.99E+11,1.792046046,0.092952435,38.722252,-9.139337
Portugal,PRT,2016,3375597,4787677,11572085,70.42356709,111.263462,63.26557159,3.319214571,5.805325201,724,27,3995.625488,1.280750036,19700.91,64.086,14061.16,5.014807773,1.544538979,3.562925633,2.03E+11,2.019485396,0.07326484,38.722252,-9.139337
Portugal,PRT,2017,3574638,4831284,11764106,73.79121395,102.6253398,64.16982269,3.221262404,5.988082227,644,36,4355.747559,1.319280028,20441.4858,64.652,14028.18,5.634956619,1.029475928,4.826502953,2.11E+11,3.506345285,0.065508915,38.722252,-9.139337
Portugal,PRT,2018,3784684,5073815,11859548,74.66096815,97.00806092,65.02790833,3.025336956,5.283415951,661,29,4627.172363,1.349550009,21057.61748,65.211,14475.86,6.497525638,0.600005998,3.237994991,2.17E+11,2.849325934,0.065773413,38.722252,-9.139337
Portugal,PRT,2019,3967716,5088193,11909751,75.34637794,93.40574924,65.93405151,3.400100213,6.941504085,703,104,4879.318848,1.395619988,21617.41162,65.764,15928.35,7.082320953,0.680055002,4.300252034,2.22E+11,2.682759921,0.074237687,38.722252,-9.139337
Portugal,PRT,2020,4160812,5212723,11851054,78.26166044,104.340884,67.79801941,3.696370174,7.114188991,695,263,5163.353516,1.613919973,19802.22891,66.31,17098.9,5.456544723,-0.760598769,1.742925386,2.04E+11,-8.300516541,0.073104467,38.722252,-9.139337
Portugal,PRT,2021,4313761,5319439,12445113,82.30902804,99.05572381,71.8742981,3.509819597,6.250253306,711,42,5473.447266,1.680719972,20807.52768,66.849,..,6.028399176,-0.612539109,3.072366418,2.16E+11,5.737437219,0.056706962,38.722252,-9.139337
Portugal,PRT,2022,4472985,5437049,12792302,84.49690644,90.05045828,..,..,6.154774073,..,..,5742.972168,1.727830052,22125.93919,67.381,..,6.951594779,1.461387341,3.734783128,2.30E+11,6.827510876,0.063208274,38.722252,-9.139337
Portugal,PRT,2023,..,..,..,..,81.69253018,..,..,..,..,..,..,..,22377.66612,67.906,..,..,..,..,2.36E+11,2.261254781,0.070570497,38.722252,-9.139337
Romania,ROU,2009,2812600,4730000,25100000,36.6,37.0103193,81.53314972,7.163837506,10.41187878,1054,37,938.7062378,0.443949997,7921.220019,53.698,8704.87,4.047056075,0.007770737,2.663770506,1.61E+11,-5.517394408,0.287189903,44.426767,26.102538
Romania,ROU,2010,3000600,4500000,24360000,39.93,38.29388655,75.22902679,8.392608625,12.52823531,1382,36,969.4501953,0.446660012,7657.542379,53.829,9888.59,3.738116061,0.138563738,1.890107491,1.55E+11,-3.90123628,0.348334993,44.426767,26.102538
Romania,ROU,2011,3283150,4680000,23420000,40.00999678,37.43462818,66.78658295,7.821129363,11.63583872,1424,39,793.4038696,0.474590003,8042.90342,53.96,9617.03,4.783282615,0.029503723,1.230493315,1.62E+11,4.517086964,0.349585374,44.426767,26.102538
Romania,ROU,2012,3541340,4650000,22840000,45.87999425,35.95744414,54.95349121,4.986507317,8.179879499,1022,55,893.0543213,0.462399989,8234.304602,53.974,9857.45,4.499958212,-0.115806968,1.701289842,1.65E+11,1.924993262,0.282503667,44.426767,26.102538
Romania,ROU,2013,3790270,4720000,22910000,49.7645,34.17133304,51.38261032,3.971294423,7.398175982,993,53,924.1436768,0.390240014,8287.249657,53.937,9697.94,4.433227471,-0.031892266,2.031105146,1.66E+11,0.269963879,0.331991454,44.426767,26.102538
Romania,ROU,2014,4016389,4560000,22920000,54.08,31.08708944,51.0953598,3.832552478,8.409232223,952,84,903.9891357,0.382079989,8661.122035,53.9,9634.52,4.176031338,0.134796285,1.937371107,1.72E+11,4.120674963,0.332565712,44.426767,26.102538
Romania,ROU,2015,4262132,4270000,23120000,55.76315563,29.90402441,49.35689926,3.664774925,9.414147741,975,78,874.7279053,0.487960011,8976.954489,53.887,10259.22,4.819560336,0.579185519,2.427275254,1.78E+11,3.16050387,0.266646961,44.426767,26.102538
Romania,ROU,2016,4449500,4110000,22900000,59.50395129,28.55910654,49.91131973,3.380172869,10.39244133,1005,58,908.9898071,0.48864001,9286.596151,53.9,9386.93,5.594117897,0.677737698,3.374232672,1.83E+11,2.857546057,0.273867135,44.426767,26.102538
Romania,ROU,2017,4754782,3890000,22400000,63.74728218,26.66848865,50.51081848,2.990991943,9.779590946,1098,80,887.3093872,0.506929994,10106.01761,53.936,9607.92,7.545694373,0.183838998,2.832733738,1.98E+11,8.196506503,0.313790135,44.426767,26.102538
Romania,ROU,2018,5089610,3660000,22634000,70.68127793,25.53075637,51.99435043,2.92494475,10.07718361,1100,47,875.7623901,0.497289985,10778.44835,53.998,9093.22,7.321470786,0.617896405,3.018116041,2.10E+11,6.029019041,0.307228847,44.426767,26.102538
Romania,ROU,2019,5277226,3380000,22671000,73.65747575,24.62326844,52.43938065,3.202195347,11.0725654,881,58,887.0736084,0.47615999,11252.88562,54.084,10157.95,7.457999081,0.766333725,2.934230897,2.18E+11,3.853163833,0.28302283,44.426767,26.102538
Romania,ROU,2020,5684724,3025000,22588000,78.45526895,25.77886731,53.47879028,3.344790731,11.93703257,817,47,940.5466309,0.465380013,10898.92142,54.194,9710.46,6.233904782,0.079020848,1.433156484,2.10E+11,-3.677510791,0.255023952,44.426767,26.102538
Romania,ROU,2021,6100697,2606000,22929000,83.5904265,26.42054452,55.26560974,3.035621839,11.48793349,772,45,985.4933472,0.473019987,11607.4026,54.329,..,8.282999938,0.468670957,4.106996735,2.22E+11,5.708894558,0.264872326,44.426767,26.102538
Romania,ROU,2022,6363617,2222000,23219000,85.50309124,24.92060624,..,..,11.61393396,..,..,..,..,12131.73625,54.489,..,9.184239812,0.72753064,3.840025912,2.31E+11,4.107027202,0.223146085,44.426767,26.102538
Romania,ROU,2023,..,..,..,..,23.03813496,..,..,..,..,..,..,..,12386.46144,54.672,..,..,..,..,2.36E+11,2.148476996,0.162398945,44.426767,26.102538
Slovak Republic,SVK,2009,775056,1219645,5497719,70,44.8911569,56.77009964,20.83445914,6.34048451,176,63,2468.307129,0.472719997,13679.08441,54.96,3085.64,4.068565039,2.789406979,1.701448881,73681102330,-5.455532867,0.067459029,48.148636,17.107748
Slovak Republic,SVK,2010,876953,1098821,5925012,75.71,44.31885914,58.04423904,19.04824894,7.354543411,234,48,2814.968018,0.605499983,14584.26068,54.685,3557.37,4.511749116,1.359923221,2.320938055,78629991380,6.71663275,0.060583961,48.148636,17.107748
Slovak Republic,SVK,2011,953098,1056025,5983059,74.43999717,45.90598542,57.15248871,16.08032121,7.522938012,224,33,2838.522705,0.652549982,14954.57798,54.42,3805.93,4.897352239,2.700058745,5.435795254,80730554470,2.671452779,0.052307024,48.148636,17.107748
Slovak Republic,SVK,2012,1045490,974762,6094466,76.70999012,46.20796107,57.0384407,16.7034299,9.568329179,168,35,2824.749756,0.794610023,15126.0353,54.28,4173.72,5.149916788,-1.302226031,1.877505908,81795230835,1.318802246,0.034335017,48.148636,17.107748
Slovak Republic,SVK,2013,1109060,967106,6208412,77.8826,47.78099809,55.25397873,17.58196463,11.01491297,184,26,2721.017822,0.820050001,15205.39558,54.14,4327.56,6.929798132,1.290461846,1.014705973,82312781984,0.632740007,0.035895568,48.148636,17.107748
Slovak Republic,SVK,2014,1191216,918662,6378095,79.98,49.63547412,53.88430023,17.67125133,11.14764891,211,23,2721.460449,0.876999974,15600.36717,54,4913.28,3.353089076,0.275257196,-0.357767207,84532913950,2.697189807,0.034011369,48.148636,17.107748
Slovak Republic,SVK,2015,1273812,866630,6675553,77.63468203,52.49673614,52.72066879,16.66678063,11.15859175,228,28,2656.802246,1.157269955,16390.88217,53.889,4975.52,3.256726337,1.595364782,1.71020565,88900883131,5.167181606,0.02754497,48.148636,17.107748
Slovak Republic,SVK,2016,1336541,823594,6989902,80.47585728,56.92015981,50.30144882,16.55345506,10.73716289,220,15,2607.201172,0.788569987,16687.98446,53.806,5345.6,4.762587441,4.528642816,5.272631493,90629072614,1.943950861,0.03988426,48.148636,17.107748
Slovak Republic,SVK,2017,1405622,758842,7117753,81.62566752,60.0834344,49.12561035,16.54811892,11.7654026,183,23,2801.073242,0.884559989,17151.65248,53.751,5570.69,5.2639941,1.566948527,4.417755844,93291817009,2.938068678,0.031526779,48.148636,17.107748
Slovak Republic,SVK,2018,1507524,722704,7241702,80.44892248,61.71619412,47.81383133,14.32417667,10.63636455,217,14,3001.404297,0.83555001,17818.23411,53.726,5080.8,5.283680011,0.902580925,2.12068481,97051840806,4.030389714,0.03717273,48.148636,17.107748
Slovak Republic,SVK,2019,1590553,675297,7399534,82.8536605,62.54239793,48.19023895,13.28174947,9.912235803,206,28,3114.862793,0.822409987,18240.99372,53.729,5585.56,5.553639773,-0.161677273,2.156631368,99489061174,2.511256198,0.03879072,48.148636,17.107748
Slovak Republic,SVK,2020,1701561,648462,7289707,89.92090413,66.25938726,48.37900162,12.9187765,9.997315722,206,15,3165.594971,0.897809982,17618.50134,53.76,5420.07,5.160735317,1.52232111,-1.069632974,96176350813,-3.32972321,0.032978039,48.148636,17.107748
Slovak Republic,SVK,2021,1774670,577390,7362325,88.92560523,66.18228321,50.73424911,12.01009244,9.001297971,146,13,3211.043945,0.915390015,18498.36027,53.82,..,5.284478098,1.018190951,2.293857638,1.01E+11,4.771221425,0.023762028,48.148636,17.107748
Slovak Republic,SVK,2022,1860822,540558,7445151,..,66.85915705,52.49591064,..,8.392130746,..,..,..,..,18898.04284,53.909,..,5.482073606,1.384077648,3.503297097,1.03E+11,1.870036199,0.034326312,48.148636,17.107748
Slovak Republic,SVK,2023,..,..,..,..,61.82554513,..,..,..,..,..,..,..,19217.47398,54.027,..,..,..,..,1.04E+11,1.596454971,0.044290336,48.148636,17.107748
Slovenia,SVN,2009,449030,939107,2100435,64,83.07353646,87.96533203,2.320074601,6.847644067,373,12,3650.241455,1.811840057,20428.16986,52.433,3166.36,4.107919269,0.672372218,-0.686151701,41666704789,-7.548437791,0.023762636,46.056947,14.505751
Slovenia,SVN,2010,470527,910833,2121950,70,85.05647729,90.25148773,2.178098796,6.078898516,442,11,3755.196045,2.05133009,20612.58953,52.658,3180.34,3.818987972,0.413935423,0.662011165,42226600498,1.343748472,0.023840998,46.056947,14.505751
Slovenia,SVN,2011,494372,881239,2168548,67.33999481,81.84657643,87.18871307,1.923524224,6.214531439,470,11,4252.444336,2.412970066,20746.98841,52.883,3619.13,4.043405118,-0.027179786,1.69810125,42590309919,0.861327733,0.021727988,46.056947,14.505751
Slovenia,SVN,2012,509336,835255,2241160,68.34997453,79.27221024,89.02156067,1.791626036,6.661673695,439,13,4296.723633,2.560610056,20157.00525,53.108,3539.77,4.3600096,-1.215630199,0.072004033,41466164772,-2.639438757,0.019398388,46.056947,14.505751
Slovenia,SVN,2013,524621,798356,2283573,72.6756,65.346114,87.85720825,1.668427449,6.738153735,409,14,4204.074707,2.564870119,19922.47429,53.332,3545.35,4.337136169,0.066269872,0.214853464,41039360682,-1.029282772,0.018349472,46.056947,14.505751
Slovenia,SVN,2014,555815,769682,2326386,71.59,54.50106515,84.37802887,1.881058754,6.417189874,378,16,4134.712402,2.365479946,20453.83339,53.557,3476.44,4.465821763,0.42535515,2.038875957,42175395369,2.768158831,0.018728406,46.056947,14.505751
Slovenia,SVN,2015,569026,753082,2353926,73.09865997,49.87897734,82.19978333,2.015001631,7.007682535,347,18,3805.081543,2.195650101,20890.16643,53.781,3550.52,3.948381293,0.755771771,4.013563434,43107506024,2.210081607,0.018927105,46.056947,14.505751
Slovenia,SVN,2016,589324,728686,2385757,75.49850426,46.64102265,79.4747467,1.807056967,7.144143583,316,20,3892.972168,2.007639885,21541.17642,54.02,3396.83,3.076940944,1.066822549,3.230690443,44483434041,3.191852518,0.019058901,46.056947,14.505751
Slovenia,SVN,2017,601820,739087,2443172,78.88542636,45.06260547,79.2703476,1.82531658,6.508343921,286,21,4440.844727,1.865300059,22563.75894,54.273,3458.75,3.298855709,1.298795101,2.461927888,46625480708,4.815380632,0.019093473,46.056947,14.505751
Slovenia,SVN,2018,612745,722766,2465857,79.7499766,43.30880726,77.3015976,1.627857441,6.825057093,255,23,4788.84668,1.945940018,23483.52912,54.541,3352.53,3.024889597,0.828567106,2.83905082,48702350150,4.454365747,0.016654644,46.056947,14.505751
Slovenia,SVN,2019,627939,707059,2511979,83.1083578,42.34111402,76.47200775,1.786360146,7.353383024,244,18,4980.42041,2.041280031,24142.08957,54.822,3700.61,2.875688776,2.380363177,3.956002739,50417977728,3.52267924,0.015135522,46.056947,14.505751
Slovenia,SVN,2020,651603,704909,2550895,86.60130109,43.28696729,75.81668091,1.806728536,7.798323298,232,12,5124.625977,2.142659903,22963.93341,55.118,3827.5,2.620957366,1.538783013,0.942167944,48279809918,-4.240883722,0.013571254,46.056947,14.505751
Slovenia,SVN,2021,671677,695486,2607268,89.00399524,40.9074897,82.24004364,2.056149228,6.208858712,222,17,5223,2.130880117,24786.79121,55.427,..,2.650254219,2.739696485,3.589145624,52252514022,8.228499886,0.013397868,46.056947,14.505751
Slovenia,SVN,2022,682995,675823,2674900,88.91242151,41.0710789,82.39225769,..,8.474567141,..,..,..,..,25349.75855,55.751,..,2.759660295,1.384241006,3.630147784,53538335168,2.460783314,0.054513898,46.056947,14.505751
Slovenia,SVN,2023,..,..,..,..,36.89515882,..,..,..,..,..,..,..,25643.35229,56.088,..,..,..,..,54387934678,1.586899383,0.074712775,46.056947,14.505751
Spain,ESP,2009,9800597,20244312,51052693,62.4,173.9768994,71.4311676,2.188607545,6.472214457,3596,207,2893.220703,1.363639951,25778.95647,78.21,47069.31,2.34189219,1.052726118,0.640294112,1.20E+12,-3.763107042,0.215803337,40.416775,-3.70379
Spain,ESP,2010,10652372,20181424,51389417,65.8,172.0336084,76.38291168,2.204894683,6.557626098,3566,213,2896.490479,1.35995996,25702.34684,78.442,49030.56,2.393175019,2.660787146,2.574300627,1.20E+12,0.162919518,0.220511449,40.416775,-3.70379
Spain,ESP,2011,11167809,19889038,52590507,67.08999939,167.8007225,80.72409058,1.610911191,6.585451738,3430,196,2791.313232,1.333410025,25402.60507,78.673,52080.18,2.560044071,3.037951846,1.812105242,1.19E+12,-0.814384777,0.242754187,40.416775,-3.70379
Spain,ESP,2012,11524543,19574626,50665099,69.80999994,158.1763818,82.89208984,1.273985786,7.249908083,3266,209,2708.848877,1.298760056,24634.96209,78.902,54354.19,2.678857432,-0.190235523,1.57376618,1.15E+12,-2.958922132,0.267912102,40.416775,-3.70379
Spain,ESP,2013,12252061,19384245,50158689,71.635,146.470039,85.21325684,1.067596874,6.969529671,3026,218,2638.027832,1.27481997,24368.96824,79.133,54309.2,2.89645549,2.442487065,3.494685674,1.14E+12,-1.403341868,0.286284928,40.416775,-3.70379
Spain,ESP,2014,13004969,19236519,50806251,76.19,130.1533593,88.0015564,1.137514575,6.910962238,2953,225,2628.943848,1.241590023,24783.08295,79.366,55517.81,2.960930014,3.347134027,2.401426131,1.15E+12,1.395775367,0.318143533,40.416775,-3.70379
Spain,ESP,2015,13542906,19373709,51067770,78.68963187,119.2059676,88.57424927,1.248702819,6.887358494,2799,221,2636.847656,1.221789956,25754.36103,79.602,54666.17,2.981506665,4.709878427,1.925923719,1.20E+12,3.838518877,0.320502847,40.416775,-3.70379
Spain,ESP,2016,14112657,19487737,51521507,80.56133294,111.7523914,89.80677795,1.368523797,7.801115307,2745,177,2727.428711,1.189859986,26514.32481,79.84,55081.89,3.217235088,4.591502748,3.587463923,1.23E+12,3.037774142,0.35911393,40.416775,-3.70379
Spain,ESP,2017,14668212,19587220,52506928,84.6022457,105.8383197,91.88774109,1.515704598,6.998608473,2167,176,2863.750244,1.209769964,27239.35244,80.08,55118.66,3.015153709,3.513532921,2.403614412,1.27E+12,2.975760729,0.297178925,40.416775,-3.70379
Spain,ESP,2018,15176954,19762671,54161014,86.10723553,99.52087412,92.17488861,1.450646006,6.766472725,1525,149,3003.562744,1.241510034,27739.86477,80.321,56322.49,3.036263783,2.680855497,4.123659565,1.30E+12,2.284469419,0.218194079,40.416775,-3.70379
Spain,ESP,2019,15616591,19639778,55354944,90.71866533,95.03297035,91.02026367,1.627714894,6.84573906,1288,159,3067.661133,1.250249982,28087.89792,80.565,58751.47,2.963611355,2.495879568,1.856148637,1.32E+12,1.983966223,0.202059344,40.416775,-3.70379
Spain,ESP,2020,16188502,19455658,55647705,93.20564892,108.5534535,90.95484924,1.724655614,7.767937313,1431,124,3071.448242,1.410390019,24829.64859,80.81,65638.38,2.48297611,4.418680387,2.998363609,1.18E+12,-11.16729786,0.184949325,40.416775,-3.70379
Spain,ESP,2021,16674183,19060635,56805348,93.89752157,99.48727389,94.59037781,1.594086096,9.392583356,1308,126,3251.74292,1.429290056,26391.59723,81.056,..,3.169056858,2.570217056,3.95600149,1.25E+12,6.403173615,0.170165942,40.416775,-3.70379
Spain,ESP,2022,16929202,18687040,59019998,94.4855432,90.04209074,..,..,12.41475575,..,..,..,..,27702.7453,81.304,..,3.078580125,3.588998303,3.627101168,1.32E+12,5.770647676,0.210826068,40.416775,-3.70379
Spain,ESP,2023,..,..,..,..,80.27579385,..,..,..,..,..,..,..,28046.95064,81.552,..,..,..,..,1.36E+12,2.50329436,0.249532121,40.416775,-3.70379
Sweden,SWE,2009,2945093,5140000,10440000,91,123.928346,71.01158142,8.990238374,18.77013169,2186,463,5107.039551,3.395279884,46043.48094,84.902,17467.59,4.001565787,6.064739621,2.052717485,4.28E+11,-4.339790575,0.088391303,59.329323,18.068581
Sweden,SWE,2010,2999537,4734480,10992407,90,122.5188403,73.08183289,9.723437694,19.40775318,2196,353,5279.920898,3.167890072,48369.91004,85.056,17762.17,5.68485474,4.461933075,0.126076303,4.54E+11,5.952107008,0.08747557,59.329323,18.068581
Sweden,SWE,2011,3027459,4482202,11454252,92.76998606,123.994737,71.91841125,9.166805761,18.69319148,2004,337,5167.910156,3.187020063,49539.97261,85.297,18276.99,7.192683893,4.141132201,1.21571596,4.68E+11,3.195333235,0.085998674,59.329323,18.068581
Sweden,SWE,2012,3073174,4169083,11848449,93.17998801,128.1020527,68.74230194,7.194115325,17.97844258,2288,148,5181.450684,3.230249882,48885.54842,85.62,19207.32,6.420099021,3.166642834,0.773512654,4.65E+11,-0.588304569,0.090853274,59.329323,18.068581
Sweden,SWE,2013,3147615,3928425,12014368,94.7836,130.4165072,65.78208923,6.729951396,18.0204127,2332,163,6686.092773,3.260420084,49048.81875,85.936,19812.61,6.389249044,4.753094712,0.224427167,4.71E+11,1.187775716,0.094136011,59.329323,18.068581
Sweden,SWE,2014,3281408,3778569,12312533,92.52,129.3692787,64.95419312,6.9135475,17.87381347,1984,441,6872.72168,3.101840019,49855.30101,86.247,20741.1,6.84349992,-0.653835674,-1.481924106,4.83E+11,2.657798275,0.094527816,59.329323,18.068581
Sweden,SWE,2015,3496240,3554665,12638827,90.61019664,126.6334465,66.42832184,6.923231166,18.12533588,2038,390,6810.790039,3.219029903,51545.48361,86.553,20851.1,7.374494974,2.949918539,2.030139318,5.05E+11,4.489281588,0.09314292,59.329323,18.068581
Sweden,SWE,2016,3679768,3104305,12543188,89.65094761,128.5219741,68.3060379,6.790539647,17.83173302,2032,352,7107.980469,3.247359991,51955.86107,86.852,20820.51,7.985336168,0.24668266,3.033472415,5.16E+11,2.070593151,0.089782049,59.329323,18.068581
Sweden,SWE,2017,3854837,2617672,12519313,93.00626697,131.2817426,70.43424988,6.068326755,15.1063538,1992,305,7308.65918,3.362790108,52576.81028,87.146,20754.74,7.713397155,7.357884512,4.541014296,5.29E+11,2.567924525,0.083921952,59.329323,18.068581
Sweden,SWE,2018,3942088,2163913,12626282,89.24696316,131.8737876,73.4083786,5.775778592,14.15969085,1838,442,7433.210449,3.321059942,52983.00686,87.431,20825.36,7.179266392,2.3052812,-0.246421088,5.39E+11,1.950022846,0.080975526,59.329323,18.068581
Sweden,SWE,2019,4038725,1750989,12895854,94.49344341,131.0853353,75.11485291,6.151415241,14.50098685,1802,388,7697.835938,3.387579918,53490.35182,87.708,20969.01,7.24356202,4.288799204,3.093822362,5.50E+11,1.986195874,0.076697841,59.329323,18.068581
Sweden,SWE,2020,4179574,1478610,12791840,94.53943122,137.7534118,79.11963654,6.581319064,15.13066999,1764,432,7759.499023,3.489599943,51952.67313,87.977,21880.49,8.95384027,4.122963091,3.420978165,5.38E+11,-2.170213179,0.075856866,59.329323,18.068581
Sweden,SWE,2021,4253442,1261073,13015553,94.6703163,135.0812294,85.94261932,5.929552104,13.93002095,1771,425,8130.791016,3.417429924,54816.00585,88.238,..,9.692858754,9.866090181,8.558917949,5.71E+11,6.147024647,0.075361588,59.329323,18.068581
Sweden,SWE,2022,4262322,..,13194189,95.00970335,133.0118423,83.89761353,..,16.8399253,..,..,..,..,55894.16194,88.492,..,9.238602029,10.44287542,7.771143473,5.86E+11,2.66319954,0.074483667,59.329323,18.068581
Sweden,SWE,2023,..,..,..,..,126.502407,..,..,..,..,..,..,..,55521.43275,88.738,..,..,..,..,5.85E+11,-0.196170995,0.073337195,59.329323,18.068581
Switzerland,CHE,2009,2741199,5131810,9322580,81.3,155.1900428,50.30345154,1.588787801,26.38019995,1684,394,..,..,79585.52159,73.581,17905.64,3.943323769,8.066234947,8.599325092,6.16E+11,-2.297374631,0.101878333,46.947975,7.447447
Switzerland,CHE,2010,2913517,4907773,9644157,83.9,153.9375334,52.80406189,1.643003819,25.80779438,1622,533,..,..,81315.42286,73.607,18709.05,4.157934266,12.37456421,2.950773189,6.36E+11,3.243397336,0.100839878,46.947975,7.447447
Switzerland,CHE,2011,3078338,4898770,10082636,85.19302818,156.320796,53.13528061,1.468473782,25.27260617,1597,446,..,..,81874.33619,73.631,19755.56,4.422795832,6.052876517,2.900520774,6.48E+11,1.813108192,0.097104453,46.947975,7.447447
Switzerland,CHE,2012,3212371,4721981,10561075,85.2,162.2302332,54.83562088,1.045050175,26.05758439,1480,1508,4499.331543,2.874569893,81964.88642,73.653,20769.07,4.357156937,7.910428822,5.819102216,6.55E+11,1.179253833,0.128339031,46.947975,7.447447
Switzerland,CHE,2013,3438094,4593321,11048637,86.34,164.0610392,56.18124008,0.949813488,26.74996128,1525,631,4769.633464,2.942486604,82479.92154,73.674,21302.67,4.49909464,1.776539792,-3.52948637,6.67E+11,1.792144057,0.09694683,46.947975,7.447447
Switzerland,CHE,2014,3535986,4374700,11150000,87.4,165.1240273,58.06505966,1.021055818,26.65761456,1480,568,5039.935384,3.010403315,83394.37114,73.696,21788.24,4.543107544,1.576579934,2.890846324,6.83E+11,2.349881275,0.090083157,46.947975,7.447447
Switzerland,CHE,2015,3700563,4140000,11243210,87.4790556,166.7769661,60.81856155,1.064391737,27.05064976,1477,446,5310.237305,3.078320026,83806.4476,73.718,21848.15,4.351219747,18.17196169,17.10838333,6.94E+11,1.644627687,0.081204285,46.947975,7.447447
Switzerland,CHE,2016,3775916,3772545,11242105,89.13468774,170.3855504,61.1939888,1.061422955,27.33489695,1462,309,5284.390137,3.07765007,84611.09985,73.739,21982.57,4.295388157,26.62424988,24.2480735,7.08E+11,2.068689667,0.075197398,46.947975,7.447447
Switzerland,CHE,2017,3916720,3559361,11088598,89.68614767,..,62.45972061,1.101689039,14.02342933,1337,291,5258.542969,3.076980114,84967.58855,73.761,22442.37,4.561907419,7.815033722,20.60353782,7.18E+11,1.362799557,0.068852608,46.947975,7.447447
Switzerland,CHE,2018,3883878,3331277,10788602,91.8,..,64.35339355,1.112455591,13.31746718,1283,332,5410.746827,3.136890054,86756.60213,73.797,22189.21,4.518197832,-4.573315458,-22.10511983,7.39E+11,2.860445795,0.06616037,46.947975,7.447447
Switzerland,CHE,2019,4023920,3171158,10886648,93.14608695,..,66.30934143,1.098946787,12.90854409,1369,348,5562.950684,3.196799994,87123.66044,73.849,22336.94,4.626866982,8.137591244,1.216424915,7.47E+11,1.141982325,0.06779087,46.947975,7.447447
Switzerland,CHE,2020,4016261,3063802,11006060,94.34995199,..,68.06764221,1.049072892,12.84405443,1384,301,5792.848633,3.277989984,84637.01323,73.915,23075.04,..,-14.84869287,-32.63717108,7.31E+11,-2.141737207,0.06512952,46.947975,7.447447
Switzerland,CHE,2021,4174435,2954444,10728129,95.56937168,..,71.89392853,..,14.23401951,1288,267,6022.746582,3.359179974,88520.322,73.996,..,..,-12.04465031,-14.40917904,7.71E+11,5.391888041,0.057347607,46.947975,7.447447
Switzerland,CHE,2022,4330800,2918500,10450200,..,..,74.15267944,..,28.84084104,..,..,..,..,90057.03594,74.092,..,..,-3.069504275,-1.342689794,7.90E+11,2.568328178,0.056493996,46.947975,7.447447
Switzerland,CHE,2023,..,..,..,..,..,..,..,..,..,..,..,..,89942.53755,74.202,..,..,..,..,7.96E+11,0.716066869,0.056493996,46.947975,7.447447
